week,player,qbr,qb_plays,player_id,player_name,position,position_group,season,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks,sack_yards,fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,pct_total,result
14,Jared Goff,42.5,40,00-0033106,J.Goff,QB,QB,2025,REG,2025_14_DAL_DET,DET,DAL,25,34,309,1,0,1,-10,0,0,229,177,10,12.198009743105478,9.59008643704076,0,1.3493449781659388,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.16,16.16,59.45945945945946,14
14,Caleb Williams,35.1,41,00-0039918,C.Williams,QB,QB,2025,REG,2025_14_CHI_GB,CHI,GB,19,35,186,2,1,1,-9,0,0,298,73,12,-0.17887377711148567,1.8537400024277824,0,0.6241610738255033,4,15,0,0,0,2,1.570332998293452,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14.940000000000001,14.940000000000001,42.857142857142854,-7
14,C.J. Stroud,34.6,41,00-0039163,C.Stroud,QB,QB,2025,REG,2025_14_HOU_KC,HOU,KC,15,31,203,1,0,3,-17,0,0,305,69,7,0.1888540767831728,-6.10207838040811,0,0.6655737704918033,2,5,0,0,0,1,0.33032185689080507,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.620000000000001,12.620000000000001,66.66666666666666,10
14,Justin Herbert,32.5,46,00-0036355,J.Herbert,QB,QB,2025,REG,2025_14_PHI_LAC,LAC,PHI,12,26,139,1,1,7,-33,2,1,270,84,5,-15.577254686101282,-15.622795794321144,0,0.5148148148148148,10,66,0,0,0,4,3.215437400916129,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.16,12.16,53.65853658536586,3
14,Jalen Hurts,25.1,47,00-0036389,J.Hurts,QB,QB,2025,REG,2025_14_PHI_LAC,PHI,LAC,21,40,240,0,4,1,-9,0,0,408,111,12,-16.236034230799348,-10.747973934600228,0,0.5882352941176471,4,8,0,0,0,0,-0.5704656292218715,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.3999999999999995,2.3999999999999995,46.34146341463415,-3
14,Patrick Mahomes,20.5,43,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_14_HOU_KC,KC,HOU,14,33,160,0,3,2,-12,0,0,289,70,8,-22.3309291034004,-14.852203171828698,0,0.5536332179930796,7,59,0,0,0,1,4.226667002425529,0,1,1,-10,0,0,0,-8,-2,0,-2.5388513491488993,0,0,0.034482758620689655,-0.02768166089965398,0.0323469753012767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.300000000000001,6.300000000000001,33.33333333333333,-10
14,Cam Ward,19.3,33,00-0040676,C.Ward,QB,QB,2025,REG,2025_14_TEN_CLE,TEN,CLE,14,28,117,2,1,1,-9,0,0,174,85,6,-8.783842270087916,-10.566515326499939,0,0.6724137931034483,2,4,0,0,0,1,0.25452920323004946,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.08,11.08,51.66666666666667,2
14,Kirk Cousins,18.3,32,00-0029604,K.Cousins,QB,QB,2025,REG,2025_14_SEA_ATL,ATL,SEA,15,30,162,0,2,1,-8,0,0,204,96,6,-15.373345657525775,-12.767703937632698,0,0.7941176470588235,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.4800000000000004,2.4800000000000004,19.565217391304348,-28
14,Tua Tagovailoa,18.2,27,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_14_MIA_NYJ,MIA,NYJ,13,21,127,1,0,1,-8,0,0,95,76,8,1.6633908300718758,-9.189208632423764,0,1.3368421052631578,1,0,0,1,0,1,-0.8717197522055358,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,9.08,9.08,77.27272727272727,24
14,Jayden Daniels,13.2,26,00-0039910,J.Daniels,QB,QB,2025,REG,2025_14_WAS_MIN,WAS,MIN,9,20,78,0,1,1,-1,0,0,61,53,4,-11.26465104916133,-17.664978466928005,0,1.278688524590164,4,16,0,0,0,1,-0.6526412916136906,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.72,2.72,0,-31
14,Brady Cook,5.9,40,00-0040398,B.Cook,QB,QB,2025,REG,2025_14_MIA_NYJ,NYJ,MIA,14,30,163,0,2,6,-27,1,0,271,82,8,-17.79291854590123,-18.191554320269617,0,0.6014760147601476,1,0,0,1,0,1,-2.195512855425477,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,2.5200000000000005,2.5200000000000005,22.727272727272727,-24
15,Jalen Hurts,96.9,25,00-0036389,J.Hurts,QB,QB,2025,REG,2025_15_LV_PHI,PHI,LV,12,15,175,3,0,1,-4,0,0,104,76,9,12.753809875184851,14.580761194229126,0,1.6826923076923077,7,39,0,0,0,4,6.11102660279721,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.9,22.9,100,31
15,Trevor Lawrence,96,38,00-0036971,T.Lawrence,QB,QB,2025,REG,2025_15_NYJ_JAX,JAX,NYJ,20,32,330,5,0,0,0,0,0,346,104,16,23.76585617640673,12.163385429552623,0,0.953757225433526,5,51,1,0,0,3,5.348590982641326,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,44.300000000000004,44.300000000000004,70.58823529411765,28
15,Jared Goff,88.2,43,00-0033106,J.Goff,QB,QB,2025,REG,2025_15_DET_LA,DET,LA,25,41,338,3,0,1,-12,0,0,347,95,17,12.801599703498884,-0.5944612779115376,0,0.9740634005763689,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,25.52,25.52,45.33333333333333,-7
15,Bo Nix,86.8,43,00-0039732,B.Nix,QB,QB,2025,REG,2025_15_GB_DEN,DEN,GB,23,34,302,4,0,0,0,0,0,323,107,15,20.588175864482764,8.582598064094782,0,0.934984520123839,7,10,0,0,0,2,-0.3147691650665365,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,29.08,29.08,56.666666666666664,8
15,Brock Purdy,85.9,45,00-0037834,B.Purdy,QB,QB,2025,REG,2025_15_TEN_SF,SF,TEN,23,30,295,3,0,2,-3,1,1,251,127,18,17.847383699292173,20.512004515954427,0,1.1752988047808766,7,44,0,0,0,4,4.206604496808723,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.200000000000003,26.200000000000003,60.65573770491803,13
15,J.J. McCarthy,84.9,27,00-0039923,J.McCarthy,QB,QB,2025,REG,2025_15_MIN_DAL,MIN,DAL,15,24,250,2,1,0,0,0,0,249,90,11,12.018167156590202,1.6888683040936787,0,1.0040160642570282,4,15,1,0,0,2,2.9703560369089246,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,23.5,23.5,56.666666666666664,8
15,Josh Allen,82.6,41,00-0034857,J.Allen,QB,QB,2025,REG,2025_15_BUF_NE,BUF,NE,19,28,193,3,0,2,-12,0,0,270,102,11,9.454444676433923,10.389750966658958,0,0.7148148148148148,11,48,0,0,0,4,-0.4946397207095288,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,24.52,24.52,53.03030303030303,4
15,Bryce Young,77.3,33,00-0039150,B.Young,QB,QB,2025,REG,2025_15_CAR_NO,CAR,NO,15,24,163,1,0,1,-9,0,0,205,50,7,7.697387703885038,7.088887244462967,0,0.7951219512195122,7,49,0,0,0,4,2.518546510138549,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.42,15.42,45.94594594594595,-3
15,Jordan Love,76.4,50,00-0036264,J.Love,QB,QB,2025,REG,2025_15_GB_DEN,GB,DEN,24,40,276,1,2,3,-29,0,0,452,100,12,-0.5307070007615726,6.805002358224657,0,0.6106194690265486,3,29,0,0,0,2,5.279459428275004,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.940000000000001,13.940000000000001,43.333333333333336,-8
15,Matthew Stafford,73.9,43,00-0026498,M.Stafford,QB,QB,2025,REG,2025_15_DET_LA,LA,DET,24,38,368,2,1,2,-8,0,0,471,120,20,8.236465174336454,-0.5515403653445997,0,0.7813163481953291,1,2,0,0,0,0,-0.7871588605921715,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.919999999999998,20.919999999999998,54.666666666666664,7
15,Caleb Williams,67.8,37,00-0039918,C.Williams,QB,QB,2025,REG,2025_15_CLE_CHI,CHI,CLE,17,28,242,2,0,3,-23,0,0,275,110,12,3.2869350548322878,1.4367245965533786,0,0.88,3,13,0,1,0,2,-0.09004058048594743,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,18.98,18.98,91.17647058823529,28
15,Dak Prescott,65.9,43,00-0033077,D.Prescott,QB,QB,2025,REG,2025_15_MIN_DAL,DAL,MIN,23,38,294,0,0,2,-9,0,0,276,157,12,0.9589329863363227,-4.063695073127747,0,1.065217391304348,1,2,0,0,0,0,-0.2696112525300123,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.959999999999999,11.959999999999999,43.333333333333336,-8
15,Kirk Cousins,64.5,56,00-0029604,K.Cousins,QB,QB,2025,REG,2025_15_ATL_TB,ATL,TB,30,44,373,3,0,1,-8,1,0,337,208,19,17.24538291011718,7.697924971580505,0,1.1068249258160237,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,26.92,26.92,50.877192982456144,1
15,Drake Maye,63.4,32,00-0039851,D.Maye,QB,QB,2025,REG,2025_15_BUF_NE,NE,BUF,14,23,155,0,1,3,-16,0,0,244,68,7,-3.4051079509954434,-0.5315368825739081,0,0.6352459016393442,4,43,2,0,0,4,4.374963442533044,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.5,20.5,46.96969696969697,-4
15,Tyler Shough,59.9,47,00-0040743,T.Shough,QB,QB,2025,REG,2025_15_CAR_NO,NO,CAR,24,32,272,1,0,5,-16,0,0,265,91,14,8.612198973488773,4.05088807305982,0,1.0264150943396226,8,32,0,0,0,2,4.52138540634769,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,18.080000000000002,18.080000000000002,54.054054054054056,3
15,C.J. Stroud,57,34,00-0039163,C.Stroud,QB,QB,2025,REG,2025_15_ARI_HOU,HOU,ARI,22,29,260,3,0,1,-4,0,0,117,173,13,15.128921640948635,11.928566144062923,0,2.2222222222222223,6,10,0,1,0,2,0.21097749122085308,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,23.4,23.4,66.66666666666666,20
15,Aaron Rodgers,56.2,30,00-0023459,A.Rodgers,QB,QB,2025,REG,2025_15_MIA_PIT,PIT,MIA,23,27,224,2,0,3,-23,0,0,92,174,11,11.127134462120011,10.425291017249778,0,2.4347826086956523,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.96,16.96,65.11627906976744,13
15,Patrick Mahomes,56.1,36,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_15_LAC_KC,KC,LAC,16,28,189,0,1,5,-21,0,0,214,92,8,-3.5684775030283937,-5.313470845039074,0,0.883177570093458,2,15,1,0,0,1,2.3485550456680357,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.06,13.06,44.827586206896555,-3
15,Justin Herbert,53.8,37,00-0036355,J.Herbert,QB,QB,2025,REG,2025_15_LAC_KC,LAC,KC,19,29,210,1,1,4,-9,0,0,198,83,9,0.4335792132866323,5.869502746141874,0,1.0606060606060606,2,0,0,0,0,0,-1.1618411605013534,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.4,10.4,55.172413793103445,3
15,Jacoby Brissett,53.4,46,00-0033119,J.Brissett,QB,QB,2025,REG,2025_15_ARI_HOU,ARI,HOU,27,40,249,3,1,2,-14,0,0,256,141,14,-1.7912137348465622,1.1547101171393144,0,0.97265625,3,6,0,0,0,1,0.24056004080921412,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,20.560000000000002,20.560000000000002,33.33333333333333,-20
15,Philip Rivers,52.2,33,00-0022942,P.Rivers,QB,QB,2025,REG,2025_15_IND_SEA,IND,SEA,18,27,120,1,1,1,-2,0,0,142,95,8,-2.533307095480697,-0.4007951571391179,0,0.8450704225352113,1,0,0,1,0,1,-1.1464567719958723,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,6.800000000000001,6.800000000000001,47.05882352941176,-2
15,Baker Mayfield,51.7,44,00-0034855,B.Mayfield,QB,QB,2025,REG,2025_15_ATL_TB,TB,ATL,19,34,277,2,1,5,-27,0,0,359,63,16,4.4169295726699644,-1.1208205483853817,1,0.7715877437325905,1,1,0,0,0,0,-0.7868982772392372,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.18,19.18,49.122807017543856,-1
15,Brady Cook,47.7,43,00-0040398,B.Cook,QB,QB,2025,REG,2025_15_NYJ_JAX,NYJ,JAX,22,33,176,1,3,3,-22,0,0,213,51,11,-7.775062257372366,3.1095354817807674,0,0.8262910798122066,6,39,0,0,0,2,0.0593398530036211,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,8.94,8.94,29.411764705882355,-28
15,Sam Darnold,39.8,40,00-0034869,S.Darnold,QB,QB,2025,REG,2025_15_IND_SEA,SEA,IND,22,36,271,0,0,1,-7,0,0,241,125,9,4.553901994692429,0.5525342442772605,0,1.1244813278008299,4,5,0,1,0,2,-0.5844321723561734,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.34,11.34,52.94117647058824,2
15,Cam Ward,37.4,32,00-0040676,C.Ward,QB,QB,2025,REG,2025_15_TEN_SF,TEN,SF,18,29,170,2,0,0,0,0,0,171,100,8,1.7431885870741957,-2.7442482886491,0,0.9941520467836257,1,2,0,0,0,1,1.767592507880181,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15,15,39.34426229508197,-13
15,Jaxson Dart,35.3,49,00-0040691,J.Dart,QB,QB,2025,REG,2025_15_WAS_NYG,NYG,WAS,20,36,246,2,1,1,-8,0,0,426,111,12,1.278513007953507,-3.797667154244014,0,0.5774647887323944,9,63,0,1,0,2,3.921337974083144,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.14,22.14,42,-8
15,Marcus Mariota,34.2,33,00-0032268,M.Mariota,QB,QB,2025,REG,2025_15_WAS_NYG,WAS,NYG,10,19,211,1,0,2,-16,2,1,259,78,10,1.5052960998015448,4.1520943865180016,0,0.8146718146718147,10,43,0,0,0,0,1.4485725040501338,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14.739999999999998,14.739999999999998,57.99999999999999,8
15,Joe Burrow,17.3,48,00-0036442,J.Burrow,QB,QB,2025,REG,2025_15_BAL_CIN,CIN,BAL,25,39,225,0,2,3,-27,0,0,284,108,10,-13.749246517487336,2.6324328035116196,0,0.7922535211267606,2,5,0,0,0,0,-1.7139203527476639,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,5.5,5.5,0,-24
15,Tua Tagovailoa,12.2,36,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_15_MIA_PIT,MIA,PIT,22,28,253,2,1,4,-31,0,0,171,135,15,2.64083932511881,15.509115274135883,0,1.4795321637426901,1,1,0,0,0,0,-1.180723954923451,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.220000000000002,16.220000000000002,34.883720930232556,-13
