id,winner,card
52,FALSE,Skeleton Army
52,FALSE,Witch
52,FALSE,Valkyrie
52,FALSE,Balloon
292,FALSE,P.E.K.K.A
292,FALSE,Ice Golem
292,FALSE,Balloon
292,FALSE,Musketeer
292,FALSE,Miner
292,FALSE,Bats
292,FALSE,Giant Snowball
292,FALSE,Skeletons
331,FALSE,P.E.K.K.A
331,FALSE,Hog Rider
331,FALSE,Tornado
331,FALSE,Ice Wizard
331,FALSE,Zap
331,FALSE,Mega Minion
331,FALSE,Dark Prince
331,FALSE,Ice Spirit
404,TRUE,Baby Dragon
404,TRUE,Elixir Collector
404,TRUE,Golem
404,TRUE,Zap
404,TRUE,Night Witch
404,TRUE,Lumberjack
404,TRUE,Fireball
404,TRUE,Archers
192,TRUE,Mirror
192,TRUE,Furnace
192,TRUE,Archers
192,TRUE,Poison
192,TRUE,Miner
192,TRUE,Zap
192,TRUE,Mini P.E.K.K.A
192,TRUE,Valkyrie
178,TRUE,Mirror
178,TRUE,Furnace
178,TRUE,Archers
178,TRUE,Poison
178,TRUE,Miner
178,TRUE,Zap
178,TRUE,Mini P.E.K.K.A
178,TRUE,Valkyrie
333,FALSE,Witch
333,FALSE,Mini P.E.K.K.A
333,FALSE,Valkyrie
333,FALSE,Goblin Gang
333,FALSE,Magic Archer
333,FALSE,Balloon
333,FALSE,Inferno Dragon
333,FALSE,Freeze
363,FALSE,Baby Dragon
363,FALSE,Barbarians
363,FALSE,Hunter
363,FALSE,Fisherman
363,FALSE,Prince
363,FALSE,Balloon
363,FALSE,Giant
363,FALSE,Princess
168,FALSE,Lightning
168,FALSE,Dark Prince
168,FALSE,Wizard
168,FALSE,Hog Rider
168,FALSE,Minion Horde
168,FALSE,Mega Knight
168,FALSE,Furnace
168,FALSE,Skeleton Army
123,FALSE,Barbarian Barrel
123,FALSE,Skeleton Army
123,FALSE,Fireball
123,FALSE,Baby Dragon
123,FALSE,Prince
123,FALSE,Minions
123,FALSE,P.E.K.K.A
123,FALSE,Wizard
268,FALSE,Sparky
268,FALSE,Ram Rider
268,FALSE,Poison
268,FALSE,Royal Ghost
268,FALSE,Prince
268,FALSE,Skeleton Army
268,FALSE,Miner
268,FALSE,Baby Dragon
264,FALSE,Sparky
264,FALSE,Ram Rider
264,FALSE,Poison
264,FALSE,Royal Ghost
264,FALSE,Prince
264,FALSE,Skeleton Army
264,FALSE,Miner
264,FALSE,Baby Dragon
53,FALSE,Valkyrie
53,FALSE,Mega Knight
53,FALSE,Ram Rider
53,FALSE,Inferno Tower
53,FALSE,Witch
53,FALSE,Goblin Barrel
53,FALSE,P.E.K.K.A
53,FALSE,Wizard
202,TRUE,Baby Dragon
202,TRUE,Barbarian Barrel
202,TRUE,Dark Prince
202,TRUE,Witch
202,TRUE,Mega Knight
202,TRUE,Wall Breakers
202,TRUE,Skeleton Army
202,TRUE,Magic Archer
287,TRUE,Inferno Dragon
287,TRUE,Ice Spirit
287,TRUE,Minions
287,TRUE,Knight
287,TRUE,Arrows
287,TRUE,Baby Dragon
287,TRUE,Ice Wizard
287,TRUE,Mega Knight
350,FALSE,Goblin Barrel
350,FALSE,Witch
350,FALSE,Poison
350,FALSE,Inferno Tower
350,FALSE,Wizard
350,FALSE,Mega Knight
350,FALSE,Lumberjack
350,FALSE,Zap
207,FALSE,Mini P.E.K.K.A
207,FALSE,Hunter
207,FALSE,Prince
207,FALSE,Baby Dragon
207,FALSE,P.E.K.K.A
207,FALSE,Ice Wizard
207,FALSE,Lava Hound
207,FALSE,Witch
395,FALSE,Mini P.E.K.K.A
395,FALSE,Mega Knight
395,FALSE,Battle Ram
395,FALSE,Bats
395,FALSE,Ice Wizard
395,FALSE,Goblin Gang
395,FALSE,The Log
395,FALSE,Wizard
380,FALSE,Zap
380,FALSE,Poison
380,FALSE,Battle Ram
380,FALSE,P.E.K.K.A
380,FALSE,Electro Wizard
380,FALSE,Bandit
380,FALSE,Minions
380,FALSE,Baby Dragon
410,FALSE,Golem
410,FALSE,Night Witch
410,FALSE,Valkyrie
410,FALSE,Wizard
410,FALSE,Mini P.E.K.K.A
410,FALSE,Mega Knight
410,FALSE,Lightning
410,FALSE,Musketeer
94,FALSE,Baby Dragon
94,FALSE,Fireball
94,FALSE,Mini P.E.K.K.A
94,FALSE,Skeleton Army
94,FALSE,Mega Minion
94,FALSE,Witch
94,FALSE,Barbarian Barrel
94,FALSE,Hog Rider
227,TRUE,Giant Snowball
227,TRUE,Ice Spirit
227,TRUE,Miner
227,TRUE,Ice Golem
227,TRUE,Balloon
227,TRUE,Musketeer
227,TRUE,The Log
227,TRUE,P.E.K.K.A
397,FALSE,Baby Dragon
397,FALSE,Barbarian Barrel
397,FALSE,Furnace
397,FALSE,Lightning
397,FALSE,Lumberjack
397,FALSE,Mega Minion
397,FALSE,Royal Giant
397,FALSE,Giant Snowball
386,TRUE,Hog Rider
386,TRUE,Musketeer
386,TRUE,Earthquake
386,TRUE,Giant Snowball
386,TRUE,Skeletons
386,TRUE,Valkyrie
386,TRUE,Bats
386,TRUE,Mortar
36,TRUE,The Log
36,TRUE,Archers
36,TRUE,Arrows
36,TRUE,Giant Skeleton
36,TRUE,Bandit
36,TRUE,Electro Wizard
36,TRUE,Royal Ghost
36,TRUE,Hog Rider
408,TRUE,Witch
408,TRUE,Skeleton Barrel
408,TRUE,Giant Skeleton
408,TRUE,Ram Rider
408,TRUE,Zap
408,TRUE,Rage
408,TRUE,Skeleton Army
408,TRUE,Clone
199,TRUE,Zap
199,TRUE,Bats
199,TRUE,Rage
199,TRUE,Royal Ghost
199,TRUE,Hog Rider
199,TRUE,Witch
199,TRUE,Mega Knight
199,TRUE,Executioner
143,TRUE,Hog Rider
143,TRUE,Skeleton Army
143,TRUE,Lumberjack
143,TRUE,Bomber
143,TRUE,Valkyrie
143,TRUE,Furnace
143,TRUE,Baby Dragon
143,TRUE,Magic Archer
92,FALSE,Giant Skeleton
92,FALSE,Clone
92,FALSE,Rage
92,FALSE,Executioner
92,FALSE,Fireball
92,FALSE,Minion Horde
92,FALSE,Mirror
92,FALSE,Balloon
41,TRUE,Musketeer
41,TRUE,Tornado
41,TRUE,Archers
41,TRUE,Barbarians
41,TRUE,Elixir Collector
41,TRUE,Night Witch
41,TRUE,Zap
41,TRUE,Golem
158,FALSE,Cannon
158,FALSE,Hog Rider
158,FALSE,Goblins
158,FALSE,Tornado
158,FALSE,Rocket
158,FALSE,Valkyrie
158,FALSE,The Log
158,FALSE,Executioner
110,TRUE,Knight
110,TRUE,Princess
110,TRUE,Zap
110,TRUE,Baby Dragon
110,TRUE,Valkyrie
110,TRUE,Mega Knight
110,TRUE,Electro Wizard
110,TRUE,Mega Minion
262,FALSE,Minion Horde
262,FALSE,Wizard
262,FALSE,Golem
262,FALSE,Giant Skeleton
262,FALSE,Witch
262,FALSE,P.E.K.K.A
262,FALSE,Royal Giant
262,FALSE,Rocket
151,TRUE,Valkyrie
151,TRUE,Magic Archer
151,TRUE,Lumberjack
151,TRUE,Mega Knight
151,TRUE,Goblin Gang
151,TRUE,Barbarian Barrel
151,TRUE,Princess
151,TRUE,Bandit
97,TRUE,Mega Knight
97,TRUE,Hog Rider
97,TRUE,Mini P.E.K.K.A
97,TRUE,Minions
97,TRUE,Musketeer
97,TRUE,Poison
97,TRUE,Ice Spirit
97,TRUE,Zap
79,TRUE,Electro Wizard
79,TRUE,Guards
79,TRUE,Rascals
79,TRUE,Mega Minion
79,TRUE,Inferno Dragon
79,TRUE,Giant Skeleton
79,TRUE,Miner
79,TRUE,Zappies
131,FALSE,Giant
131,FALSE,Minions
131,FALSE,Mega Minion
131,FALSE,Lightning
131,FALSE,Bowler
131,FALSE,Furnace
131,FALSE,Zap
131,FALSE,Archers
115,TRUE,Giant
115,TRUE,Minions
115,TRUE,Mega Minion
115,TRUE,Lightning
115,TRUE,Bowler
115,TRUE,Furnace
115,TRUE,Zap
115,TRUE,Archers
63,FALSE,Archers
63,FALSE,Knight
63,FALSE,Wizard
63,FALSE,Tesla
63,FALSE,Bomber
63,FALSE,Baby Dragon
63,FALSE,Hog Rider
63,FALSE,Valkyrie
273,TRUE,Valkyrie
273,TRUE,Wizard
273,TRUE,Goblin Barrel
273,TRUE,Elite Barbarians
273,TRUE,Rocket
273,TRUE,Hog Rider
273,TRUE,Skeleton Army
273,TRUE,Minion Horde
27,FALSE,P.E.K.K.A
27,FALSE,Executioner
27,FALSE,Wizard
27,FALSE,Sparky
27,FALSE,Miner
27,FALSE,Balloon
27,FALSE,Guards
27,FALSE,Freeze
275,TRUE,Dark Prince
275,TRUE,Three Musketeers
275,TRUE,Ice Golem
275,TRUE,Bats
275,TRUE,Ice Spirit
275,TRUE,Zap
275,TRUE,Elixir Collector
275,TRUE,Bandit
357,FALSE,Bomber
357,FALSE,Mini P.E.K.K.A
357,FALSE,Giant Skeleton
357,FALSE,Fireball
357,FALSE,Zap
357,FALSE,Elite Barbarians
357,FALSE,Minion Horde
357,FALSE,The Log
40,FALSE,Skeleton Army
40,FALSE,Goblin Barrel
40,FALSE,Electro Wizard
40,FALSE,Ram Rider
40,FALSE,Giant Skeleton
40,FALSE,Clone
40,FALSE,Mirror
40,FALSE,Inferno Dragon
314,TRUE,Mega Knight
314,TRUE,Bats
314,TRUE,Bomber
314,TRUE,Zap
314,TRUE,Archers
314,TRUE,Bandit
314,TRUE,Spear Goblins
314,TRUE,Baby Dragon
9,TRUE,Golem
9,TRUE,Dart Goblin
9,TRUE,Poison
9,TRUE,Lumberjack
9,TRUE,Barbarian Barrel
9,TRUE,Baby Dragon
9,TRUE,Tornado
9,TRUE,Night Witch
73,FALSE,Skeleton Army
73,FALSE,Inferno Dragon
73,FALSE,Rage
73,FALSE,Electro Wizard
73,FALSE,Valkyrie
73,FALSE,Witch
73,FALSE,Goblin Barrel
73,FALSE,Balloon
149,FALSE,Minion Horde
149,FALSE,Hog Rider
149,FALSE,Heal
149,FALSE,Zap
149,FALSE,Barbarians
149,FALSE,Giant Skeleton
149,FALSE,Furnace
149,FALSE,Electro Wizard
191,TRUE,Giant Skeleton
191,TRUE,The Log
191,TRUE,Hog Rider
191,TRUE,Goblin Gang
191,TRUE,Baby Dragon
191,TRUE,Bandit
191,TRUE,Wizard
191,TRUE,Goblin Barrel
230,TRUE,Barbarian Barrel
230,TRUE,P.E.K.K.A
230,TRUE,Prince
230,TRUE,Minion Horde
230,TRUE,Poison
230,TRUE,Barbarians
230,TRUE,Skeleton Army
230,TRUE,Rage
368,FALSE,Minions
368,FALSE,Electro Wizard
368,FALSE,Royal Ghost
368,FALSE,Poison
368,FALSE,Bandit
368,FALSE,P.E.K.K.A
368,FALSE,Battle Ram
368,FALSE,Zap
432,TRUE,Rage
432,TRUE,Witch
432,TRUE,Wizard
432,TRUE,Valkyrie
432,TRUE,Bomber
432,TRUE,Minion Horde
432,TRUE,Hog Rider
432,TRUE,Giant
385,FALSE,Knight
385,FALSE,Zap
385,FALSE,Ice Wizard
385,FALSE,Hog Rider
385,FALSE,Guards
385,FALSE,Tornado
385,FALSE,Executioner
385,FALSE,Ice Spirit
342,FALSE,Tesla
342,FALSE,Electro Wizard
342,FALSE,Arrows
342,FALSE,Spear Goblins
342,FALSE,Royal Ghost
342,FALSE,Witch
342,FALSE,Goblin Barrel
342,FALSE,Rocket
349,FALSE,Rage
349,FALSE,Valkyrie
349,FALSE,Hog Rider
349,FALSE,Arrows
349,FALSE,Baby Dragon
349,FALSE,Balloon
349,FALSE,Minion Horde
349,FALSE,Goblin Gang
429,TRUE,Rascals
429,TRUE,Mini P.E.K.K.A
429,TRUE,Rage
429,TRUE,Sparky
429,TRUE,Mirror
429,TRUE,Minion Horde
429,TRUE,Wizard
429,TRUE,The Log
441,TRUE,Golem
441,TRUE,Night Witch
441,TRUE,Baby Dragon
441,TRUE,Lumberjack
441,TRUE,Barbarian Barrel
441,TRUE,Tornado
441,TRUE,Lightning
441,TRUE,Mega Minion
457,FALSE,Bandit
457,FALSE,Fireball
457,FALSE,Princess
457,FALSE,Goblin Gang
457,FALSE,Goblin Barrel
457,FALSE,Rascals
457,FALSE,Dark Prince
457,FALSE,The Log
401,TRUE,Inferno Tower
401,TRUE,Hog Rider
401,TRUE,Minion Horde
401,TRUE,Fire Spirits
401,TRUE,Goblin Gang
401,TRUE,Goblin Barrel
401,TRUE,Skeleton Army
401,TRUE,Bomber
93,FALSE,Bomber
93,FALSE,Musketeer
93,FALSE,Minion Horde
93,FALSE,Arrows
93,FALSE,P.E.K.K.A
93,FALSE,Hog Rider
93,FALSE,Rage
93,FALSE,Goblin Barrel
476,FALSE,Dark Prince
476,FALSE,Goblin Hut
476,FALSE,Barbarian Barrel
476,FALSE,Giant Skeleton
476,FALSE,Minions
476,FALSE,Wizard
476,FALSE,Furnace
476,FALSE,Valkyrie
424,TRUE,Tesla
424,TRUE,Bats
424,TRUE,Knight
424,TRUE,Poison
424,TRUE,Hog Rider
424,TRUE,Furnace
424,TRUE,Wizard
424,TRUE,Zap
420,TRUE,Lumberjack
420,TRUE,Mega Knight
420,TRUE,Balloon
420,TRUE,The Log
420,TRUE,Goblin Barrel
420,TRUE,Inferno Dragon
420,TRUE,Arrows
420,TRUE,Elite Barbarians
351,TRUE,Inferno Tower
351,TRUE,Princess
351,TRUE,The Log
351,TRUE,Miner
351,TRUE,Goblin Barrel
351,TRUE,Skeleton Army
351,TRUE,Minion Horde
351,TRUE,Goblin Gang
427,TRUE,Goblin Hut
427,TRUE,Bomber
427,TRUE,Rocket
427,TRUE,Fireball
427,TRUE,Minions
427,TRUE,Hog Rider
427,TRUE,Bats
427,TRUE,Valkyrie
82,TRUE,Royal Giant
82,TRUE,Royal Ghost
82,TRUE,Barbarian Hut
82,TRUE,Skeleton Army
82,TRUE,Princess
82,TRUE,Flying Machine
82,TRUE,Goblin Gang
82,TRUE,Furnace
111,TRUE,Rage
111,TRUE,Bats
111,TRUE,Bowler
111,TRUE,Hog Rider
111,TRUE,Archers
111,TRUE,Rocket
111,TRUE,Tornado
111,TRUE,Zap
201,TRUE,The Log
201,TRUE,Fireball
201,TRUE,Mega Minion
201,TRUE,Baby Dragon
201,TRUE,Balloon
201,TRUE,Wizard
201,TRUE,Golem
201,TRUE,Electro Wizard
428,TRUE,Ice Golem
428,TRUE,Minions
428,TRUE,Hog Rider
428,TRUE,Musketeer
428,TRUE,Earthquake
428,TRUE,Zap
428,TRUE,Princess
428,TRUE,Inferno Dragon
118,FALSE,Witch
118,FALSE,Dark Prince
118,FALSE,Goblin Gang
118,FALSE,Princess
118,FALSE,Mini P.E.K.K.A
118,FALSE,Magic Archer
118,FALSE,Bandit
118,FALSE,Inferno Dragon
222,FALSE,Zap
222,FALSE,Inferno Dragon
222,FALSE,Musketeer
222,FALSE,Minions
222,FALSE,Miner
222,FALSE,Goblin Gang
222,FALSE,Fireball
222,FALSE,Mega Knight
235,FALSE,Tornado
235,FALSE,Zappies
235,FALSE,Bowler
235,FALSE,Mini P.E.K.K.A
235,FALSE,Fireball
235,FALSE,Musketeer
235,FALSE,Arrows
235,FALSE,Battle Ram
419,FALSE,Lumberjack
419,FALSE,Golem
419,FALSE,Baby Dragon
419,FALSE,Night Witch
419,FALSE,Tornado
419,FALSE,Mega Minion
419,FALSE,Barbarian Barrel
419,FALSE,Lightning
426,TRUE,Bandit
426,TRUE,The Log
426,TRUE,Royal Ghost
426,TRUE,Ice Wizard
426,TRUE,Miner
426,TRUE,Poison
426,TRUE,Tornado
426,TRUE,Electro Dragon
284,TRUE,P.E.K.K.A
284,TRUE,Guards
284,TRUE,Electro Wizard
284,TRUE,Valkyrie
284,TRUE,Zap
284,TRUE,Fire Spirits
284,TRUE,Inferno Dragon
284,TRUE,Wizard
394,TRUE,Inferno Dragon
394,TRUE,Rocket
394,TRUE,Freeze
394,TRUE,Hog Rider
394,TRUE,Bats
394,TRUE,The Log
394,TRUE,Wizard
394,TRUE,Prince
383,FALSE,Princess
383,FALSE,Skeleton Army
383,FALSE,Electro Wizard
383,FALSE,Mega Knight
383,FALSE,Fisherman
383,FALSE,Zap
383,FALSE,Furnace
383,FALSE,Goblin Barrel
48,TRUE,Giant
48,TRUE,Mega Minion
48,TRUE,Electro Wizard
48,TRUE,Miner
48,TRUE,Fireball
48,TRUE,Prince
48,TRUE,Zap
48,TRUE,Dark Prince
77,FALSE,Wizard
77,FALSE,P.E.K.K.A
77,FALSE,Golem
77,FALSE,Freeze
77,FALSE,Clone
77,FALSE,Elixir Collector
77,FALSE,Giant Skeleton
77,FALSE,Witch
229,FALSE,Golem
229,FALSE,Elixir Collector
229,FALSE,Rocket
229,FALSE,Night Witch
229,FALSE,Minion Horde
229,FALSE,Dart Goblin
229,FALSE,Bats
229,FALSE,Poison
396,TRUE,Golem
396,TRUE,Baby Dragon
396,TRUE,Barbarian Barrel
396,TRUE,Cannon Cart
396,TRUE,Electro Dragon
396,TRUE,Bats
396,TRUE,Lightning
396,TRUE,Goblin Cage
305,FALSE,Golem
305,FALSE,Night Witch
305,FALSE,Tornado
305,FALSE,Mega Minion
305,FALSE,Lumberjack
305,FALSE,Baby Dragon
305,FALSE,Zap
305,FALSE,Lightning
267,TRUE,Wizard
267,TRUE,Freeze
267,TRUE,Mega Minion
267,TRUE,Lumberjack
267,TRUE,P.E.K.K.A
267,TRUE,Graveyard
267,TRUE,Zap
267,TRUE,Skeletons
263,TRUE,Wizard
263,TRUE,Freeze
263,TRUE,Mega Minion
263,TRUE,Lumberjack
263,TRUE,P.E.K.K.A
263,TRUE,Graveyard
263,TRUE,Zap
263,TRUE,Skeletons
450,FALSE,Freeze
450,FALSE,Golem
450,FALSE,Princess
450,FALSE,Zap
450,FALSE,Goblin Cage
450,FALSE,Bandit
450,FALSE,Inferno Dragon
450,FALSE,Skeleton Army
451,TRUE,Goblin Barrel
451,TRUE,Skeleton Army
451,TRUE,Fireball
451,TRUE,Baby Dragon
451,TRUE,Balloon
451,TRUE,Musketeer
451,TRUE,Ice Wizard
451,TRUE,Valkyrie
313,FALSE,Prince
313,FALSE,Musketeer
313,FALSE,Skeleton Army
313,FALSE,Hunter
313,FALSE,Zap
313,FALSE,Spear Goblins
313,FALSE,Inferno Dragon
313,FALSE,Mini P.E.K.K.A
156,TRUE,Hog Rider
156,TRUE,Mini P.E.K.K.A
156,TRUE,Zap
156,TRUE,Rage
156,TRUE,Mirror
156,TRUE,Musketeer
156,TRUE,Minion Horde
156,TRUE,Inferno Tower
288,FALSE,Knight
288,FALSE,Archers
288,FALSE,Bomber
288,FALSE,Skeleton Army
288,FALSE,Prince
288,FALSE,Minion Horde
288,FALSE,Mini P.E.K.K.A
288,FALSE,Baby Dragon
66,FALSE,Giant
66,FALSE,Barbarians
66,FALSE,Fireball
66,FALSE,Three Musketeers
66,FALSE,Goblins
66,FALSE,Fire Spirits
66,FALSE,Ice Wizard
66,FALSE,Princess
465,FALSE,Electro Dragon
465,FALSE,Witch
465,FALSE,Clone
465,FALSE,Mini P.E.K.K.A
465,FALSE,Mega Knight
465,FALSE,Valkyrie
465,FALSE,Wizard
465,FALSE,Ice Wizard
245,FALSE,Arrows
245,FALSE,Zap
245,FALSE,Knight
245,FALSE,Giant
245,FALSE,Barbarians
245,FALSE,Princess
245,FALSE,Musketeer
245,FALSE,Minions
459,TRUE,Giant Snowball
459,TRUE,Mini P.E.K.K.A
459,TRUE,Fireball
459,TRUE,Musketeer
459,TRUE,Archers
459,TRUE,Hog Rider
459,TRUE,Knight
459,TRUE,Valkyrie
352,FALSE,Spear Goblins
352,FALSE,Mini P.E.K.K.A
352,FALSE,Graveyard
352,FALSE,Mega Knight
352,FALSE,Wizard
352,FALSE,Golem
352,FALSE,Zap
352,FALSE,Magic Archer
15,FALSE,Arrows
15,FALSE,P.E.K.K.A
15,FALSE,Balloon
15,FALSE,Valkyrie
15,FALSE,Furnace
15,FALSE,Royal Ghost
15,FALSE,Lightning
15,FALSE,Wizard
458,TRUE,Lava Hound
458,TRUE,Miner
458,TRUE,Baby Dragon
458,TRUE,Guards
458,TRUE,Fireball
458,TRUE,Goblin Cage
458,TRUE,Mega Minion
458,TRUE,Tornado
32,TRUE,Skeleton Army
32,TRUE,Arrows
32,TRUE,Night Witch
32,TRUE,Mega Knight
32,TRUE,Goblin Barrel
32,TRUE,Giant
32,TRUE,Bomber
32,TRUE,Bats
251,FALSE,Rocket
251,FALSE,Valkyrie
251,FALSE,Royal Hogs
251,FALSE,Minion Horde
251,FALSE,Mini P.E.K.K.A
251,FALSE,Freeze
251,FALSE,Wizard
251,FALSE,P.E.K.K.A
470,FALSE,Giant
470,FALSE,Three Musketeers
470,FALSE,Zap
470,FALSE,Dart Goblin
470,FALSE,Guards
470,FALSE,Baby Dragon
470,FALSE,The Log
470,FALSE,Bats
320,FALSE,P.E.K.K.A
320,FALSE,Arrows
320,FALSE,Balloon
320,FALSE,Skeleton Army
320,FALSE,Wizard
320,FALSE,Magic Archer
320,FALSE,Lumberjack
320,FALSE,Zap
259,FALSE,Wizard
259,FALSE,Inferno Dragon
259,FALSE,Rocket
259,FALSE,Valkyrie
259,FALSE,Executioner
259,FALSE,Mega Knight
259,FALSE,Minion Horde
259,FALSE,Witch
271,TRUE,Witch
271,TRUE,Valkyrie
271,TRUE,Skeleton Army
271,TRUE,Hog Rider
271,TRUE,Fireball
271,TRUE,Minions
271,TRUE,Arrows
271,TRUE,Prince
30,TRUE,Balloon
30,TRUE,Dark Prince
30,TRUE,Lightning
30,TRUE,Inferno Dragon
30,TRUE,Archers
30,TRUE,Battle Ram
30,TRUE,Zap
30,TRUE,Electro Wizard
467,TRUE,Poison
467,TRUE,Elite Barbarians
467,TRUE,Bats
467,TRUE,Mega Minion
467,TRUE,Lumberjack
467,TRUE,Zap
467,TRUE,Bowler
467,TRUE,Tornado
516,TRUE,Inferno Dragon
516,TRUE,Valkyrie
516,TRUE,The Log
516,TRUE,Skeleton Army
516,TRUE,Baby Dragon
516,TRUE,Wizard
516,TRUE,Mega Knight
516,TRUE,Bandit
254,TRUE,Mega Knight
254,TRUE,Arrows
254,TRUE,Mini P.E.K.K.A
254,TRUE,Inferno Dragon
254,TRUE,Bats
254,TRUE,Zap
254,TRUE,Bandit
254,TRUE,Baby Dragon
500,TRUE,Miner
500,TRUE,Zap
500,TRUE,Mega Knight
500,TRUE,Musketeer
500,TRUE,Knight
500,TRUE,Ice Wizard
500,TRUE,The Log
500,TRUE,Bandit
281,TRUE,Balloon
281,TRUE,Zap
281,TRUE,Prince
281,TRUE,Princess
281,TRUE,Valkyrie
281,TRUE,Bats
281,TRUE,Wizard
281,TRUE,Goblin Gang
402,TRUE,Golem
402,TRUE,Prince
402,TRUE,Miner
402,TRUE,Guards
402,TRUE,Mega Minion
402,TRUE,Zap
402,TRUE,Poison
402,TRUE,Baby Dragon
511,FALSE,Bats
511,FALSE,Mega Knight
511,FALSE,Rage
511,FALSE,Valkyrie
511,FALSE,Poison
511,FALSE,Wizard
511,FALSE,Skeleton Army
511,FALSE,Mirror
255,TRUE,Baby Dragon
255,TRUE,Skeleton Army
255,TRUE,Fireball
255,TRUE,Balloon
255,TRUE,Giant Skeleton
255,TRUE,Mega Knight
255,TRUE,Witch
255,TRUE,Dark Prince
430,FALSE,Rocket
430,FALSE,Inferno Tower
430,FALSE,Ice Spirit
430,FALSE,Miner
430,FALSE,Lumberjack
430,FALSE,Hog Rider
430,FALSE,The Log
430,FALSE,Princess
176,FALSE,Knight
176,FALSE,Ice Wizard
176,FALSE,Ice Spirit
176,FALSE,The Log
176,FALSE,Ice Golem
176,FALSE,Hog Rider
176,FALSE,Musketeer
176,FALSE,Zap
279,TRUE,P.E.K.K.A
279,TRUE,Valkyrie
279,TRUE,Baby Dragon
279,TRUE,Barbarian Barrel
279,TRUE,Wizard
279,TRUE,Witch
279,TRUE,Bandit
279,TRUE,Skeleton Army
1,TRUE,Witch
1,TRUE,Valkyrie
1,TRUE,Fireball
1,TRUE,Inferno Dragon
1,TRUE,Rage
1,TRUE,Skeleton Army
1,TRUE,Miner
1,TRUE,Baby Dragon
3,TRUE,The Log
3,TRUE,Goblin Hut
3,TRUE,Goblin Barrel
3,TRUE,Furnace
3,TRUE,Witch
3,TRUE,Royal Giant
3,TRUE,Bomber
3,TRUE,Dart Goblin
406,TRUE,Sparky
406,TRUE,Executioner
406,TRUE,Wizard
406,TRUE,Clone
406,TRUE,Furnace
406,TRUE,Electro Wizard
406,TRUE,Balloon
406,TRUE,Giant Skeleton
68,TRUE,Wizard
68,TRUE,Hog Rider
68,TRUE,Knight
68,TRUE,Princess
68,TRUE,Mega Knight
68,TRUE,Goblin Barrel
68,TRUE,Inferno Dragon
68,TRUE,Zap
417,FALSE,P.E.K.K.A
417,FALSE,Wizard
417,FALSE,Zap
417,FALSE,Electro Wizard
417,FALSE,Goblin Gang
417,FALSE,Ice Wizard
417,FALSE,Rage
417,FALSE,Inferno Dragon
154,TRUE,Lumberjack
154,TRUE,Mini P.E.K.K.A
154,TRUE,Bats
154,TRUE,Arrows
154,TRUE,Giant Skeleton
154,TRUE,Goblin Gang
154,TRUE,Balloon
154,TRUE,Spear Goblins
108,TRUE,Fireball
108,TRUE,Zap
108,TRUE,Rage
108,TRUE,Furnace
108,TRUE,Witch
108,TRUE,Balloon
108,TRUE,Bats
108,TRUE,Wizard
120,TRUE,Skeleton Barrel
120,TRUE,Miner
120,TRUE,Inferno Dragon
120,TRUE,Mega Knight
120,TRUE,Bats
120,TRUE,Goblin Gang
120,TRUE,Zap
120,TRUE,Spear Goblins
398,FALSE,Witch
398,FALSE,Bats
398,FALSE,Freeze
398,FALSE,Inferno Tower
398,FALSE,Skeleton Army
398,FALSE,Barbarians
398,FALSE,Wizard
398,FALSE,Magic Archer
212,TRUE,Magic Archer
212,TRUE,Skeleton Army
212,TRUE,Clone
212,TRUE,Goblin Barrel
212,TRUE,Inferno Dragon
212,TRUE,Mega Knight
212,TRUE,Freeze
212,TRUE,Valkyrie
366,FALSE,Sparky
366,FALSE,P.E.K.K.A
366,FALSE,Fisherman
366,FALSE,Executioner
366,FALSE,Clone
366,FALSE,Wizard
366,FALSE,Minion Horde
366,FALSE,Rage
502,FALSE,The Log
502,FALSE,Minion Horde
502,FALSE,P.E.K.K.A
502,FALSE,Fireball
502,FALSE,Bandit
502,FALSE,Clone
502,FALSE,Inferno Tower
502,FALSE,Wizard
497,TRUE,The Log
497,TRUE,Minion Horde
497,TRUE,P.E.K.K.A
497,TRUE,Fireball
497,TRUE,Bandit
497,TRUE,Clone
497,TRUE,Inferno Tower
497,TRUE,Wizard
250,TRUE,Mini P.E.K.K.A
250,TRUE,Lumberjack
250,TRUE,Baby Dragon
250,TRUE,Night Witch
250,TRUE,Zap
250,TRUE,Minion Horde
250,TRUE,Mega Minion
250,TRUE,Golem
19,TRUE,Arrows
19,TRUE,Spear Goblins
19,TRUE,Valkyrie
19,TRUE,Mini P.E.K.K.A
19,TRUE,Bats
19,TRUE,Goblin Gang
19,TRUE,Baby Dragon
19,TRUE,Musketeer
210,TRUE,Mini P.E.K.K.A
210,TRUE,Valkyrie
210,TRUE,Bomber
210,TRUE,Musketeer
210,TRUE,Fireball
210,TRUE,Hog Rider
210,TRUE,Baby Dragon
210,TRUE,Hunter
491,TRUE,Wizard
491,TRUE,Witch
491,TRUE,Archers
491,TRUE,Skeleton Army
491,TRUE,Valkyrie
491,TRUE,Mini P.E.K.K.A
491,TRUE,Miner
491,TRUE,The Log
326,TRUE,Electro Wizard
326,TRUE,Hog Rider
326,TRUE,Fireball
326,TRUE,Valkyrie
326,TRUE,Mega Knight
326,TRUE,Guards
326,TRUE,Executioner
326,TRUE,Zap
514,TRUE,Witch
514,TRUE,Wizard
514,TRUE,Rocket
514,TRUE,Valkyrie
