year,institution_name,classification_code,classification_name,total_rev_menwomen,total_exp_menwomen,sports
2015,Prairie View A & M University,2,NCAA Division I-FCS,450305,450305,Baseball
2015,Prairie View A & M University,2,NCAA Division I-FCS,1787808,1787808,Basketball
2015,Prairie View A & M University,2,NCAA Division I-FCS,2785587,2785587,Football
2015,Prairie View A & M University,2,NCAA Division I-FCS,175792,175792,Golf
2015,Prairie View A & M University,2,NCAA Division I-FCS,307918,307918,Soccer
2015,Prairie View A & M University,2,NCAA Division I-FCS,275691,275691,Softball
2015,Prairie View A & M University,2,NCAA Division I-FCS,220382,220382,Tennis
2015,Prairie View A & M University,2,NCAA Division I-FCS,262938,262938,"Track and Field, Indoor"
2015,Prairie View A & M University,2,NCAA Division I-FCS,262938,262938,"Track and Field, Outdoor"
2015,Prairie View A & M University,2,NCAA Division I-FCS,262938,262938,"Track and Field, X-Country"
2015,Prairie View A & M University,2,NCAA Division I-FCS,338800,338800,Volleyball
2015,Prairie View A & M University,2,NCAA Division I-FCS,236819,236819,Bowling
2015,Rice University,1,NCAA Division I-FBS,2703684,2703684,Baseball
2015,Rice University,1,NCAA Division I-FBS,5627794,5627794,Basketball
2015,Rice University,1,NCAA Division I-FBS,3078731,3078731,All Track Combined
2015,Rice University,1,NCAA Division I-FBS,11650472,11650472,Football
2015,Rice University,1,NCAA Division I-FBS,674621,674621,Golf
2015,Rice University,1,NCAA Division I-FBS,1739909,1739909,Soccer
2015,Rice University,1,NCAA Division I-FBS,1113970,1113970,Swimming
2015,Rice University,1,NCAA Division I-FBS,1726748,1726748,Tennis
2015,Rice University,1,NCAA Division I-FBS,1274555,1274555,Volleyball
2015,Sam Houston State University,2,NCAA Division I-FCS,927899,927899,Baseball
2015,Sam Houston State University,2,NCAA Division I-FCS,1901046,1901046,Basketball
2015,Sam Houston State University,2,NCAA Division I-FCS,1284238,1284238,All Track Combined
2015,Sam Houston State University,2,NCAA Division I-FCS,4191660,4191660,Football
2015,Sam Houston State University,2,NCAA Division I-FCS,483395,483395,Golf
2015,Sam Houston State University,2,NCAA Division I-FCS,561671,561671,Soccer
2015,Sam Houston State University,2,NCAA Division I-FCS,543654,543654,Softball
2015,Sam Houston State University,2,NCAA Division I-FCS,324576,324576,Tennis
2015,Sam Houston State University,2,NCAA Division I-FCS,546321,546321,Volleyball
2015,Sam Houston State University,2,NCAA Division I-FCS,281030,281030,Bowling
2015,Southern Methodist University,1,NCAA Division I-FBS,10304266,10304266,Basketball
2015,Southern Methodist University,1,NCAA Division I-FBS,2030377,2030377,All Track Combined
2015,Southern Methodist University,1,NCAA Division I-FBS,558071,558071,Diving
2015,Southern Methodist University,1,NCAA Division I-FBS,17267570,17267570,Football
2015,Southern Methodist University,1,NCAA Division I-FBS,1515722,1515722,Golf
2015,Southern Methodist University,1,NCAA Division I-FBS,1710891,1710891,Rowing
2015,Southern Methodist University,1,NCAA Division I-FBS,3132498,3132498,Soccer
2015,Southern Methodist University,1,NCAA Division I-FBS,2232282,2232282,Swimming
2015,Southern Methodist University,1,NCAA Division I-FBS,1680094,1680094,Tennis
2015,Southern Methodist University,1,NCAA Division I-FBS,1671948,1671948,Volleyball
2015,Southern Methodist University,1,NCAA Division I-FBS,2823301,2823301,Equestrian
2015,Stephen F Austin State University,2,NCAA Division I-FCS,810701,810701,Baseball
2015,Stephen F Austin State University,2,NCAA Division I-FCS,3282485,3282485,Basketball
2015,Stephen F Austin State University,2,NCAA Division I-FCS,1382681,1382681,All Track Combined
2015,Stephen F Austin State University,2,NCAA Division I-FCS,3572996,3572996,Football
2015,Stephen F Austin State University,2,NCAA Division I-FCS,394618,394618,Golf
2015,Stephen F Austin State University,2,NCAA Division I-FCS,574096,574096,Soccer
2015,Stephen F Austin State University,2,NCAA Division I-FCS,613026,613026,Softball
2015,Stephen F Austin State University,2,NCAA Division I-FCS,248355,248355,Tennis
2015,Stephen F Austin State University,2,NCAA Division I-FCS,555276,555276,Volleyball
2015,Stephen F Austin State University,2,NCAA Division I-FCS,242381,242381,Bowling
2015,Texas State University,1,NCAA Division I-FBS,1054315,1054315,Baseball
2015,Texas State University,1,NCAA Division I-FBS,3238273,3238273,Basketball
2015,Texas State University,1,NCAA Division I-FBS,1404482,1404482,All Track Combined
2015,Texas State University,1,NCAA Division I-FBS,7457817,7457817,Football
2015,Texas State University,1,NCAA Division I-FBS,751898,751898,Golf
2015,Texas State University,1,NCAA Division I-FBS,607327,607327,Soccer
2015,Texas State University,1,NCAA Division I-FBS,816443,816443,Softball
2015,Texas State University,1,NCAA Division I-FBS,398033,398033,Tennis
2015,Texas State University,1,NCAA Division I-FBS,714220,714220,Volleyball
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,3644668,4337633,Baseball
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,10376158,14340160,Basketball
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,563405,5622372,All Track Combined
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,73700887,29945769,Football
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,355961,2076882,Golf
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,2493435,4373545,Soccer
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,594951,2186629,Softball
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,675861,3997826,Swimming and Diving
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,801770,2602052,Tennis
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,662938,2394185,Volleyball
2015,Texas A & M University-College Station,1,NCAA Division I-FBS,149952,2535501,Equestrian
2015,The University of Texas at Arlington,3,NCAA Division I without football,926698,926698,Baseball
2015,The University of Texas at Arlington,3,NCAA Division I without football,2830193,2830193,Basketball
2015,The University of Texas at Arlington,3,NCAA Division I without football,1384643,1384643,All Track Combined
2015,The University of Texas at Arlington,3,NCAA Division I without football,450614,450614,Golf
2015,The University of Texas at Arlington,3,NCAA Division I without football,729337,729337,Softball
2015,The University of Texas at Arlington,3,NCAA Division I without football,678431,678431,Tennis
2015,The University of Texas at Arlington,3,NCAA Division I without football,645594,645594,Volleyball
2015,The University of Texas at Austin,1,NCAA Division I-FBS,5398695,5815731,Baseball
2015,The University of Texas at Austin,1,NCAA Division I-FBS,19947235,15558813,Basketball
2015,The University of Texas at Austin,1,NCAA Division I-FBS,1124716,6294403,All Track Combined
2015,The University of Texas at Austin,1,NCAA Division I-FBS,127465311,30268826,Football
2015,The University of Texas at Austin,1,NCAA Division I-FBS,610629,2294047,Golf
2015,The University of Texas at Austin,1,NCAA Division I-FBS,268850,2796861,Rowing
2015,The University of Texas at Austin,1,NCAA Division I-FBS,665263,2409729,Soccer
2015,The University of Texas at Austin,1,NCAA Division I-FBS,674256,2070019,Softball
2015,The University of Texas at Austin,1,NCAA Division I-FBS,1421414,5154234,Swimming and Diving
2015,The University of Texas at Austin,1,NCAA Division I-FBS,461988,2260376,Tennis
2015,The University of Texas at Austin,1,NCAA Division I-FBS,1797900,3491839,Volleyball
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,6205023,5756119,Basketball
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,2931633,2489563,All Track Combined
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,11636472,9205444,Football
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,1240355,1005715,Golf
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,323123,191026,Rifle
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,1314547,1199201,Soccer
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,1155380,1072178,Softball
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,790521,603195,Tennis
2015,The University of Texas at El Paso,1,NCAA Division I-FBS,1141318,1045787,Volleyball
2015,Texas Christian University,1,NCAA Division I-FBS,4069154,5100466,Baseball
2015,Texas Christian University,1,NCAA Division I-FBS,14613650,16633661,Basketball
2015,Texas Christian University,1,NCAA Division I-FBS,2374802,3478869,All Track Combined
2015,Texas Christian University,1,NCAA Division I-FBS,52009661,33471085,Football
2015,Texas Christian University,1,NCAA Division I-FBS,1141413,1603469,Golf
2015,Texas Christian University,1,NCAA Division I-FBS,394335,566721,Rifle
2015,Texas Christian University,1,NCAA Division I-FBS,1216876,1735109,Soccer
2015,Texas Christian University,1,NCAA Division I-FBS,1597302,2359128,Swimming and Diving
2015,Texas Christian University,1,NCAA Division I-FBS,1651467,2268960,Tennis
2015,Texas Christian University,1,NCAA Division I-FBS,1306733,1943626,Volleyball
2015,Texas Christian University,1,NCAA Division I-FBS,402217,618236,Beach Volleyball
2015,Texas Christian University,1,NCAA Division I-FBS,2730417,3391351,Equestrian
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,1050840,1050840,Baseball
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,3035148,3035148,Basketball
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,1577939,1577939,All Track Combined
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,8782297,8782297,Football
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,752014,752014,Golf
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,711145,711145,Soccer
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,701889,701889,Softball
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,716336,716336,Tennis
2015,The University of Texas at San Antonio,1,NCAA Division I-FBS,914502,914502,Volleyball
2015,Texas Southern University,2,NCAA Division I-FCS,510168,510168,Baseball
2015,Texas Southern University,2,NCAA Division I-FCS,2352978,2352978,Basketball
2015,Texas Southern University,2,NCAA Division I-FCS,2974414,2974414,Football
2015,Texas Southern University,2,NCAA Division I-FCS,279222,279222,Golf
2015,Texas Southern University,2,NCAA Division I-FCS,374506,374506,Soccer
2015,Texas Southern University,2,NCAA Division I-FCS,452127,452127,Softball
2015,Texas Southern University,2,NCAA Division I-FCS,339885,339885,"Track and Field, Indoor"
2015,Texas Southern University,2,NCAA Division I-FCS,424856,424856,"Track and Field, Outdoor"
2015,Texas Southern University,2,NCAA Division I-FCS,84971,84971,"Track and Field, X-Country"
2015,Texas Southern University,2,NCAA Division I-FCS,431757,431757,Volleyball
2015,Texas Southern University,2,NCAA Division I-FCS,156201,156201,Bowling
2015,Texas Tech University,1,NCAA Division I-FBS,1183066,3737355,Baseball
2015,Texas Tech University,1,NCAA Division I-FBS,8057783,11478584,Basketball
2015,Texas Tech University,1,NCAA Division I-FBS,401879,4268453,All Track Combined
2015,Texas Tech University,1,NCAA Division I-FBS,42485160,18039499,Football
2015,Texas Tech University,1,NCAA Division I-FBS,297952,1514053,Golf
2015,Texas Tech University,1,NCAA Division I-FBS,279358,1860909,Soccer
2015,Texas Tech University,1,NCAA Division I-FBS,270550,1336572,Softball
2015,Texas Tech University,1,NCAA Division I-FBS,179198,1611168,Tennis
2015,Texas Tech University,1,NCAA Division I-FBS,176132,1534216,Volleyball
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1568834,1568834,Baseball
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,8120370,7918763,Basketball
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,2948187,2948187,All Track Combined
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,25469619,16627703,Football
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1242599,1242599,Golf
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1113219,1113219,Gymnastics
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,2091446,2091446,Soccer
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1119584,1119584,Softball
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1589609,1589609,Swimming and Diving
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,1287516,1287516,Tennis
2015,Brigham Young University-Provo,1,NCAA Division I-FBS,2157194,2157194,Volleyball
2015,Southern Utah University,2,NCAA Division I-FCS,1866389,1917407,Basketball
2015,Southern Utah University,2,NCAA Division I-FCS,1027989,921829,All Track Combined
2015,Southern Utah University,2,NCAA Division I-FCS,3364710,2512834,Football
2015,Southern Utah University,2,NCAA Division I-FCS,443185,378040,Golf
2015,Southern Utah University,2,NCAA Division I-FCS,604469,484425,Gymnastics
2015,Southern Utah University,2,NCAA Division I-FCS,427643,434682,Soccer
2015,Southern Utah University,2,NCAA Division I-FCS,435999,454051,Softball
2015,Southern Utah University,2,NCAA Division I-FCS,167842,167952,Tennis
2015,Southern Utah University,2,NCAA Division I-FCS,548004,469122,Volleyball
2015,Utah State University,1,NCAA Division I-FBS,190126,190126,Baseball
2015,Utah State University,1,NCAA Division I-FBS,5254347,5254347,Basketball
2015,Utah State University,1,NCAA Division I-FBS,2590712,2590712,All Track Combined
2015,Utah State University,1,NCAA Division I-FBS,8288817,8288817,Football
2015,Utah State University,1,NCAA Division I-FBS,203744,203744,Golf
2015,Utah State University,1,NCAA Division I-FBS,784879,784879,Gymnastics
2015,Utah State University,1,NCAA Division I-FBS,1052880,1052880,Soccer
2015,Utah State University,1,NCAA Division I-FBS,981525,981525,Softball
2015,Utah State University,1,NCAA Division I-FBS,851894,851894,Tennis
2015,Utah State University,1,NCAA Division I-FBS,951921,951921,Volleyball
2015,Utah Valley University,3,NCAA Division I without football,873192,847692,Baseball
2015,Utah Valley University,3,NCAA Division I without football,2217886,1869456,Basketball
2015,Utah Valley University,3,NCAA Division I without football,1046599,1046599,All Track Combined
2015,Utah Valley University,3,NCAA Division I without football,547665,547665,Golf
2015,Utah Valley University,3,NCAA Division I without football,1114285,1133703,Soccer
2015,Utah Valley University,3,NCAA Division I without football,558059,553059,Softball
2015,Utah Valley University,3,NCAA Division I without football,509179,501179,Volleyball
2015,Utah Valley University,3,NCAA Division I without football,580047,580048,Wrestling
2015,University of Utah,1,NCAA Division I-FBS,267546,1768548,Baseball
2015,University of Utah,1,NCAA Division I-FBS,9137356,11184724,Basketball
2015,University of Utah,1,NCAA Division I-FBS,47685530,22044668,Football
2015,University of Utah,1,NCAA Division I-FBS,81131,452265,Golf
2015,University of Utah,1,NCAA Division I-FBS,644356,2503849,Gymnastics
2015,University of Utah,1,NCAA Division I-FBS,54998,1458018,Skiing
2015,University of Utah,1,NCAA Division I-FBS,198223,1237087,Soccer
2015,University of Utah,1,NCAA Division I-FBS,277614,1449048,Softball
2015,University of Utah,1,NCAA Division I-FBS,219131,2063403,Swimming and Diving
2015,University of Utah,1,NCAA Division I-FBS,124679,1373751,Tennis
2015,University of Utah,1,NCAA Division I-FBS,52596,509363,"Track and Field, Indoor"
2015,University of Utah,1,NCAA Division I-FBS,53980,522767,"Track and Field, Outdoor"
2015,University of Utah,1,NCAA Division I-FBS,23530,227873,"Track and Field, X-Country"
2015,University of Utah,1,NCAA Division I-FBS,205275,1318542,Volleyball
2015,Weber State University,2,NCAA Division I-FCS,2864833,2864833,Basketball
2015,Weber State University,2,NCAA Division I-FCS,1066448,1066448,All Track Combined
2015,Weber State University,2,NCAA Division I-FCS,3373651,3373651,Football
2015,Weber State University,2,NCAA Division I-FCS,495376,495376,Golf
2015,Weber State University,2,NCAA Division I-FCS,628701,628701,Soccer
2015,Weber State University,2,NCAA Division I-FCS,620055,620055,Softball
2015,Weber State University,2,NCAA Division I-FCS,526795,526795,Tennis
2015,Weber State University,2,NCAA Division I-FCS,586720,586720,Volleyball
2015,University of Vermont,3,NCAA Division I without football,3098159,2724742,Basketball
2015,University of Vermont,3,NCAA Division I without football,1108011,1127884,All Track Combined
2015,University of Vermont,3,NCAA Division I without football,816479,657691,Field Hockey
2015,University of Vermont,3,NCAA Division I without football,4078436,3227170,Ice Hockey
2015,University of Vermont,3,NCAA Division I without football,1642321,1835784,Lacrosse
2015,University of Vermont,3,NCAA Division I without football,1315859,974516,Skiing
2015,University of Vermont,3,NCAA Division I without football,1598469,1710716,Soccer
2015,University of Vermont,3,NCAA Division I without football,835194,593033,Swimming and Diving
2015,College of William and Mary,2,NCAA Division I-FCS,1003809,1003809,Baseball
2015,College of William and Mary,2,NCAA Division I-FCS,3437968,3437968,Basketball
2015,College of William and Mary,2,NCAA Division I-FCS,1939468,1939468,All Track Combined
2015,College of William and Mary,2,NCAA Division I-FCS,921576,921576,Field Hockey
2015,College of William and Mary,2,NCAA Division I-FCS,6507909,6507909,Football
2015,College of William and Mary,2,NCAA Division I-FCS,449299,449299,Golf
2015,College of William and Mary,2,NCAA Division I-FCS,798612,798612,Gymnastics
2015,College of William and Mary,2,NCAA Division I-FCS,844335,844335,Lacrosse
2015,College of William and Mary,2,NCAA Division I-FCS,1615149,1615149,Soccer
2015,College of William and Mary,2,NCAA Division I-FCS,483634,483634,Swimming
2015,College of William and Mary,2,NCAA Division I-FCS,1112675,1112675,Tennis
2015,College of William and Mary,2,NCAA Division I-FCS,867808,867808,Volleyball
2015,George Mason University,3,NCAA Division I without football,815522,815522,Baseball
2015,George Mason University,3,NCAA Division I without football,5188072,5188072,Basketball
2015,George Mason University,3,NCAA Division I without football,1866995,1866995,All Track Combined
2015,George Mason University,3,NCAA Division I without football,167039,167039,Golf
2015,George Mason University,3,NCAA Division I without football,657592,657592,Lacrosse
2015,George Mason University,3,NCAA Division I without football,353206,353206,Rowing
2015,George Mason University,3,NCAA Division I without football,1537153,1537153,Soccer
2015,George Mason University,3,NCAA Division I without football,436472,436472,Softball
2015,George Mason University,3,NCAA Division I without football,481065,481065,Swimming and Diving
2015,George Mason University,3,NCAA Division I without football,303029,303029,Tennis
2015,George Mason University,3,NCAA Division I without football,1086328,1086328,Volleyball
2015,George Mason University,3,NCAA Division I without football,475394,475394,Wrestling
2015,Hampton University,2,NCAA Division I-FCS,2566551,2566551,Basketball
2015,Hampton University,2,NCAA Division I-FCS,1630032,1630032,All Track Combined
2015,Hampton University,2,NCAA Division I-FCS,3450292,3450292,Football
2015,Hampton University,2,NCAA Division I-FCS,346576,346576,Golf
2015,Hampton University,2,NCAA Division I-FCS,58350,58350,Lacrosse
2015,Hampton University,2,NCAA Division I-FCS,63788,63788,Soccer
2015,Hampton University,2,NCAA Division I-FCS,520721,520721,Softball
2015,Hampton University,2,NCAA Division I-FCS,542728,542728,Tennis
2015,Hampton University,2,NCAA Division I-FCS,456707,456707,Volleyball
2015,Hampton University,2,NCAA Division I-FCS,183661,183661,Bowling
2015,James Madison University,2,NCAA Division I-FCS,1326113,1326113,Baseball
2015,James Madison University,2,NCAA Division I-FCS,5968264,5968264,Basketball
2015,James Madison University,2,NCAA Division I-FCS,1392881,1392881,All Track Combined
2015,James Madison University,2,NCAA Division I-FCS,864674,864674,Field Hockey
2015,James Madison University,2,NCAA Division I-FCS,8998446,8998446,Football
2015,James Madison University,2,NCAA Division I-FCS,1175691,1175691,Golf
2015,James Madison University,2,NCAA Division I-FCS,1117890,1117890,Lacrosse
2015,James Madison University,2,NCAA Division I-FCS,2077533,2077533,Soccer
2015,James Madison University,2,NCAA Division I-FCS,1464878,1464878,Softball
2015,James Madison University,2,NCAA Division I-FCS,944660,944660,Swimming and Diving
2015,James Madison University,2,NCAA Division I-FCS,927852,927852,Tennis
2015,James Madison University,2,NCAA Division I-FCS,749683,749683,Volleyball
2015,Liberty University,2,NCAA Division I-FCS,1998271,1998271,Baseball
2015,Liberty University,2,NCAA Division I-FCS,5896269,5896269,Basketball
2015,Liberty University,2,NCAA Division I-FCS,3052466,3052466,All Track Combined
2015,Liberty University,2,NCAA Division I-FCS,1164208,1164208,Field Hockey
2015,Liberty University,2,NCAA Division I-FCS,10681263,10681263,Football
2015,Liberty University,2,NCAA Division I-FCS,629621,629621,Golf
2015,Liberty University,2,NCAA Division I-FCS,1149925,1149925,Lacrosse
2015,Liberty University,2,NCAA Division I-FCS,2271099,2271099,Soccer
2015,Liberty University,2,NCAA Division I-FCS,1617196,1617196,Softball
2015,Liberty University,2,NCAA Division I-FCS,1127562,1127562,Swimming and Diving
2015,Liberty University,2,NCAA Division I-FCS,1444282,1444282,Tennis
2015,Liberty University,2,NCAA Division I-FCS,1129426,1129426,Volleyball
2015,Longwood University,3,NCAA Division I without football,665378,588106,Baseball
2015,Longwood University,3,NCAA Division I without football,2961883,2623707,Basketball
2015,Longwood University,3,NCAA Division I without football,340240,356742,Field Hockey
2015,Longwood University,3,NCAA Division I without football,395442,473693,Golf
2015,Longwood University,3,NCAA Division I without football,340415,321801,Lacrosse
2015,Longwood University,3,NCAA Division I without football,810848,820526,Soccer
2015,Longwood University,3,NCAA Division I without football,561124,649005,Softball
2015,Longwood University,3,NCAA Division I without football,245388,299626,Tennis
2015,Longwood University,3,NCAA Division I without football,123428,136771,"Track and Field, X-Country"
2015,Norfolk State University,2,NCAA Division I-FCS,455234,455234,Baseball
2015,Norfolk State University,2,NCAA Division I-FCS,2160038,2160038,Basketball
2015,Norfolk State University,2,NCAA Division I-FCS,1005814,1005814,All Track Combined
2015,Norfolk State University,2,NCAA Division I-FCS,2548128,2548128,Football
2015,Norfolk State University,2,NCAA Division I-FCS,371178,371178,Softball
2015,Norfolk State University,2,NCAA Division I-FCS,471556,471556,Tennis
2015,Norfolk State University,2,NCAA Division I-FCS,332731,332731,Volleyball
2015,Norfolk State University,2,NCAA Division I-FCS,170451,170451,Bowling
2015,Old Dominion University,1,NCAA Division I-FBS,1550832,1550832,Baseball
2015,Old Dominion University,1,NCAA Division I-FBS,5830445,5830445,Basketball
2015,Old Dominion University,1,NCAA Division I-FBS,940270,940270,Field Hockey
2015,Old Dominion University,1,NCAA Division I-FBS,9634722,9634722,Football
2015,Old Dominion University,1,NCAA Division I-FBS,786838,786838,Golf
2015,Old Dominion University,1,NCAA Division I-FBS,821160,821160,Lacrosse
2015,Old Dominion University,1,NCAA Division I-FBS,1158211,1158211,Rowing
2015,Old Dominion University,1,NCAA Division I-FBS,1940948,1940948,Soccer
2015,Old Dominion University,1,NCAA Division I-FBS,1145184,1145184,Swimming and Diving
2015,Old Dominion University,1,NCAA Division I-FBS,1103247,1103247,Tennis
2015,Old Dominion University,1,NCAA Division I-FBS,1017092,1017092,Wrestling
2015,Old Dominion University,1,NCAA Division I-FBS,315672,315672,Sailing
2015,Radford University,3,NCAA Division I without football,993964,993964,Baseball
2015,Radford University,3,NCAA Division I without football,2356600,2356600,Basketball
2015,Radford University,3,NCAA Division I without football,366894,366894,All Track Combined
2015,Radford University,3,NCAA Division I without football,407076,407076,Golf
2015,Radford University,3,NCAA Division I without football,236769,236769,Lacrosse
2015,Radford University,3,NCAA Division I without football,1027937,1027937,Soccer
2015,Radford University,3,NCAA Division I without football,530872,530872,Softball
2015,Radford University,3,NCAA Division I without football,493413,493413,Tennis
2015,Radford University,3,NCAA Division I without football,132888,132888,"Track and Field, X-Country"
2015,Radford University,3,NCAA Division I without football,505402,505402,Volleyball
2015,University of Richmond,2,NCAA Division I-FCS,993851,993851,Baseball
2015,University of Richmond,2,NCAA Division I-FCS,6953225,6953225,Basketball
2015,University of Richmond,2,NCAA Division I-FCS,871655,871655,All Track Combined
2015,University of Richmond,2,NCAA Division I-FCS,905715,905715,Field Hockey
2015,University of Richmond,2,NCAA Division I-FCS,6794504,6794504,Football
2015,University of Richmond,2,NCAA Division I-FCS,826685,826685,Golf
2015,University of Richmond,2,NCAA Division I-FCS,1889273,1889273,Lacrosse
2015,University of Richmond,2,NCAA Division I-FCS,1080678,1080678,Soccer
2015,University of Richmond,2,NCAA Division I-FCS,756108,756108,Swimming and Diving
2015,University of Richmond,2,NCAA Division I-FCS,754339,754339,Tennis
2015,University of Richmond,2,NCAA Division I-FCS,126646,126646,"Track and Field, X-Country"
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,579422,1458247,Baseball
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,12178459,13468590,Basketball
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,1408046,3521671,All Track Combined
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,48433646,31150129,Football
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,459305,1070371,Golf
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,622561,992271,Lacrosse
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,1216983,2371079,Soccer
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,561111,1214361,Softball
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,1219481,2494581,Swimming and Diving
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,870801,1723502,Tennis
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,674467,1146442,Volleyball
2015,Virginia Polytechnic Institute and State University,1,NCAA Division I-FBS,639289,1376107,Wrestling
2015,Virginia Commonwealth University,3,NCAA Division I without football,1089987,1089987,Baseball
2015,Virginia Commonwealth University,3,NCAA Division I without football,10325704,8005749,Basketball
2015,Virginia Commonwealth University,3,NCAA Division I without football,989735,989734,All Track Combined
2015,Virginia Commonwealth University,3,NCAA Division I without football,568265,568265,Field Hockey
2015,Virginia Commonwealth University,3,NCAA Division I without football,432341,432341,Golf
2015,Virginia Commonwealth University,3,NCAA Division I without football,601105,601105,Lacrosse
2015,Virginia Commonwealth University,3,NCAA Division I without football,1990832,1990832,Soccer
2015,Virginia Commonwealth University,3,NCAA Division I without football,1005259,1005259,Tennis
2015,Virginia Commonwealth University,3,NCAA Division I without football,942339,942339,Volleyball
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,2482603,4377494,Baseball
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,11360410,12920627,Basketball
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,1818554,3069474,All Track Combined
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,776828,1255854,Field Hockey
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,27931475,20333481,Football
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,691776,1374500,Golf
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,2016257,3006701,Lacrosse
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,1302976,1890498,Rowing
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,1723044,2985449,Soccer
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,706137,1188932,Softball
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,1414454,2218881,Swimming and Diving
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,1423650,2411803,Tennis
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,809865,1378171,Volleyball
2015,University of Virginia-Main Campus,1,NCAA Division I-FBS,748425,1115819,Wrestling
2015,Virginia Military Institute,2,NCAA Division I-FCS,587264,587264,Baseball
2015,Virginia Military Institute,2,NCAA Division I-FCS,1322136,1322136,Basketball
2015,Virginia Military Institute,2,NCAA Division I-FCS,778474,778474,All Track Combined
2015,Virginia Military Institute,2,NCAA Division I-FCS,3439684,3439684,Football
2015,Virginia Military Institute,2,NCAA Division I-FCS,337941,337941,Lacrosse
2015,Virginia Military Institute,2,NCAA Division I-FCS,77655,77655,Rifle
2015,Virginia Military Institute,2,NCAA Division I-FCS,631997,631997,Soccer
2015,Virginia Military Institute,2,NCAA Division I-FCS,100733,100733,Swimming and Diving
2015,Virginia Military Institute,2,NCAA Division I-FCS,116684,116684,Swimming
2015,Virginia Military Institute,2,NCAA Division I-FCS,283568,283568,Water Polo
2015,Virginia Military Institute,2,NCAA Division I-FCS,331847,331847,Wrestling
2015,Eastern Washington University,2,NCAA Division I-FCS,2641110,2641110,Basketball
2015,Eastern Washington University,2,NCAA Division I-FCS,1434591,1434591,All Track Combined
2015,Eastern Washington University,2,NCAA Division I-FCS,4695179,4695179,Football
2015,Eastern Washington University,2,NCAA Division I-FCS,298357,298357,Golf
2015,Eastern Washington University,2,NCAA Division I-FCS,762834,762834,Soccer
