LastName,Country,Age,TotalPoints,DiveNum,DiveName,Difficulty,Points,Judge,Point_Awarded,Judge_Result
Erzincan,TUR,16,263.5,2,301B,1.7,27.2,Judge4,5.5,Okay
Erzincan,TUR,16,263.5,2,301B,1.7,27.2,Judge5,5.5,Okay
Erzincan,TUR,16,263.5,2,301B,1.7,27.2,Judge6,5.5,Okay
Erzincan,TUR,16,263.5,2,301B,1.7,27.2,Judge7,5.5,Okay
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge1,6,Okay
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge2,6,Okay
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge3,6.5,Too High
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge4,6,Okay
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge5,5.5,Too Low
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge6,6,Okay
Erzincan,TUR,16,263.5,3,401B,1.5,27,Judge7,6,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge1,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge2,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge3,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge4,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge5,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge6,5.5,Okay
Erzincan,TUR,16,263.5,4,103B,1.7,28.05,Judge7,5.5,Okay
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge1,5,Okay
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge2,5,Okay
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge3,5.5,Too High
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge4,4.5,Too Low
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge5,4.5,Too Low
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge6,6,Too High
Erzincan,TUR,16,263.5,5,5132D,2.2,33,Judge7,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge1,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge2,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge3,4.5,Too Low
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge4,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge5,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge6,5,Okay
Erzincan,TUR,16,263.5,6,105C,2.4,36,Judge7,5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge1,5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge2,5.5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge3,5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge4,5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge5,5.5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge6,5,Okay
Erzincan,TUR,16,263.5,7,403B,2.4,37.2,Judge7,5.5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge1,5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge2,4.5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge3,5.5,Too High
Erzincan,TUR,16,263.5,8,203C,2,29,Judge4,5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge5,4.5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge6,5,Okay
Erzincan,TUR,16,263.5,8,203C,2,29,Judge7,4.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge1,3.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge2,3.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge3,3.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge4,3,Too Low
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge5,3.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge6,3.5,Okay
Erzincan,TUR,16,263.5,9,303C,2.1,22.05,Judge7,3,Too Low
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge1,2.5,Okay
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge2,3,Okay
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge3,2,Too Low
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge4,2.5,Okay
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge5,3.5,Too High
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge6,3,Okay
Sekino,JPN,18,251.45,1,101B,1.3,10.4,Judge7,2,Too Low
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge1,5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge2,5.5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge3,5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge4,5.5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge5,5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge6,5.5,Okay
Sekino,JPN,18,251.45,2,201B,1.6,25.6,Judge7,5.5,Okay
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge1,5,Too Low
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge2,5.5,Okay
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge3,6,Okay
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge4,6,Okay
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge5,5,Too Low
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge6,5.5,Okay
Sekino,JPN,18,251.45,3,301B,1.7,28.9,Judge7,6,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge1,6,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge2,6,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge3,5.5,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge4,5.5,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge5,5.5,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge6,6,Okay
Sekino,JPN,18,251.45,4,401A,1.8,31.5,Judge7,6,Okay
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge1,6,Okay
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge2,6,Okay
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge3,6,Okay
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge4,6,Okay
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge5,5.5,Too Low
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge6,5,Too Low
Sekino,JPN,18,251.45,5,5132D,2.2,39.6,Judge7,6,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge1,5.5,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge2,5,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge3,4.5,Too Low
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge4,5,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge5,5,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge6,5.5,Okay
Sekino,JPN,18,251.45,6,105B,2.6,40.3,Judge7,5.5,Okay
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge1,3.5,Okay
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge2,4.5,Too High
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge3,3.5,Okay
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge4,3.5,Okay
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge5,3.5,Okay
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge6,4,Too High
Sekino,JPN,18,251.45,7,203B,2.3,24.15,Judge7,3.5,Okay
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge1,3,Too High
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge2,2.5,Okay
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge3,2.5,Okay
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge4,3,Too High
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge5,2,Too Low
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge6,2.5,Okay
Sekino,JPN,18,251.45,8,303B,2.4,18,Judge7,2,Too Low
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge1,5,Okay
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge2,5,Okay
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge3,4.5,Too Low
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge4,5,Okay
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge5,5,Okay
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge6,4,Too Low
Sekino,JPN,18,251.45,9,403C,2.2,33,Judge7,5,Okay
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge1,6,Okay
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge2,6,Okay
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge3,5.5,Okay
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge4,5.5,Okay
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge5,6.5,Too High
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge6,6.5,Too High
Camelo,BRA,16,247.6,1,401B,1.5,26.25,Judge7,5,Too Low
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge1,4.5,Too Low
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge2,5.5,Too High
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge3,5,Okay
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge4,5,Okay
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge5,5,Okay
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge6,5.5,Too High
Camelo,BRA,16,247.6,2,201B,1.6,24,Judge7,5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge1,5.5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge2,5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge3,5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge4,5.5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge5,5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge6,5.5,Okay
Camelo,BRA,16,247.6,3,5231D,2.1,33.6,Judge7,5.5,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge1,2.5,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge2,2,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge3,2,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge4,2.5,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge5,1,Too Low
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge6,2.5,Okay
Camelo,BRA,16,247.6,4,301B,1.7,11.05,Judge7,2,Okay
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge1,6,Okay
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge2,6.5,Too High
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge3,6,Okay
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge4,6,Okay
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge5,5,Too Low
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge6,5.5,Too Low
Camelo,BRA,16,247.6,5,103B,1.7,30.6,Judge7,6,Okay
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge1,4.5,Too High
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge2,4,Okay
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge3,4,Okay
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge4,3,Too Low
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge5,4,Okay
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge6,4.5,Too High
Camelo,BRA,16,247.6,6,105B,2.6,31.2,Judge7,4,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge1,2.5,Too Low
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge2,3,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge3,3,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge4,3,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge5,3,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge6,3,Okay
Camelo,BRA,16,247.6,7,303B,2.4,21.6,Judge7,2.5,Too Low
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge1,5,Okay
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge2,4.5,Too Low
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge3,5,Okay
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge4,5,Okay
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge5,5,Okay
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge6,5,Okay
Camelo,BRA,16,247.6,8,203B,2.3,34.5,Judge7,5,Okay
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge1,4,Too Low
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge2,5,Okay
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge3,5,Okay
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge4,4,Too Low
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge5,5,Okay
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge6,5.5,Too High
Camelo,BRA,16,247.6,9,403B,2.4,34.8,Judge7,4.5,Okay
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge1,5.5,Okay
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge2,6,Too High
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge3,5,Too Low
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge4,6,Too High
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge5,5.5,Okay
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge6,5.5,Okay
Lim,SGP,16,241.2,1,401B,1.5,24.75,Judge7,5.5,Okay
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge1,4.5,Okay
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge2,4,Too Low
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge3,4,Too Low
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge4,4.5,Okay
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge5,5,Too High
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge6,5,Too High
Lim,SGP,16,241.2,2,103B,1.7,22.95,Judge7,4.5,Okay
Lim,SGP,16,241.2,3,201B,1.6,24,Judge1,4.5,Too Low
Lim,SGP,16,241.2,3,201B,1.6,24,Judge2,4.5,Too Low
Lim,SGP,16,241.2,3,201B,1.6,24,Judge3,5,Okay
Lim,SGP,16,241.2,3,201B,1.6,24,Judge4,5,Okay
Lim,SGP,16,241.2,3,201B,1.6,24,Judge5,5,Okay
Lim,SGP,16,241.2,3,201B,1.6,24,Judge6,5.5,Too High
Lim,SGP,16,241.2,3,201B,1.6,24,Judge7,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge1,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge2,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge3,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge4,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge5,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge6,5,Okay
Lim,SGP,16,241.2,4,301B,1.7,25.5,Judge7,4.5,Too Low
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge1,4.5,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge2,4.5,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge3,4.5,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge4,4.5,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge5,4,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge6,4,Okay
Lim,SGP,16,241.2,5,5132D,2.2,28.6,Judge7,4,Okay
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge1,4.5,Okay
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge2,5,Too High
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge3,4.5,Okay
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge4,4,Too Low
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge5,4.5,Okay
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge6,4,Too Low
Lim,SGP,16,241.2,6,403C,2.2,29.7,Judge7,4.5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge1,4.5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge2,5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge3,4.5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge4,4.5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge5,5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge6,4.5,Okay
Lim,SGP,16,241.2,7,105C,2.4,33.6,Judge7,5,Okay
Lim,SGP,16,241.2,8,203C,2,30,Judge1,5,Okay
Lim,SGP,16,241.2,8,203C,2,30,Judge2,5,Okay
Lim,SGP,16,241.2,8,203C,2,30,Judge3,4,Too Low
Lim,SGP,16,241.2,8,203C,2,30,Judge4,4.5,Too Low
Lim,SGP,16,241.2,8,203C,2,30,Judge5,5,Okay
Lim,SGP,16,241.2,8,203C,2,30,Judge6,5,Okay
Lim,SGP,16,241.2,8,203C,2,30,Judge7,5,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge1,5,Too High
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge2,4,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge3,4,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge4,4.5,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge5,4.5,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge6,4.5,Okay
Lim,SGP,16,241.2,9,5221D,1.7,22.1,Judge7,4,Okay
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge1,5.5,Too High
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge2,4.5,Too Low
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge3,5,Okay
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge4,5,Okay
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge5,5,Okay
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge6,5,Okay
Medkova,CZE,18,231.25,1,5231D,2.1,31.5,Judge7,5,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge1,4.5,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge2,4,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge3,4.5,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge4,4,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge5,4,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge6,4.5,Okay
Medkova,CZE,18,231.25,2,103B,1.7,22.1,Judge7,4.5,Okay
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge1,6,Okay
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge2,7,Too High
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge3,6,Okay
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge4,6,Okay
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge5,5.5,Too Low
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge6,6.5,Too High
Medkova,CZE,18,231.25,3,401B,1.5,27,Judge7,5.5,Too Low
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge1,5,Too Low
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge2,6,Okay
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge3,5.5,Okay
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge4,6,Okay
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge5,5,Too Low
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge6,6,Okay
Medkova,CZE,18,231.25,4,201B,1.6,27.2,Judge7,5.5,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge1,4.5,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge2,4,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge3,4.5,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge4,4,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge5,4,Okay
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge6,5,Too High
Medkova,CZE,18,231.25,5,301B,1.7,21.25,Judge7,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge1,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge2,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge3,4.5,Too High
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge4,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge5,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge6,4,Okay
Medkova,CZE,18,231.25,6,403B,2.4,28.8,Judge7,4,Okay
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge1,4.5,Okay
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge2,5,Too High
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge3,4.5,Okay
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge4,4.5,Okay
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge5,4.5,Okay
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge6,4,Too Low
Medkova,CZE,18,231.25,7,303C,2.1,28.35,Judge7,4.5,Okay
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge1,2.5,Too High
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge2,2,Okay
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge3,2,Okay
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge4,2.5,Too High
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge5,1.5,Okay
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge6,1.5,Okay
Medkova,CZE,18,231.25,8,203B,2.3,12.65,Judge7,1.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge1,4.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge2,4.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge3,4.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge4,4.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge5,4.5,Okay
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge6,5.5,Too High
Medkova,CZE,18,231.25,9,105C,2.4,32.4,Judge7,5,Too High
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge1,4.5,Okay
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge2,4.5,Okay
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge3,5,Too High
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge4,5,Too High
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge5,4.5,Okay
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge6,4.5,Okay
Liaw,SGP,16,230.55,1,401B,1.5,20.25,Judge7,4.5,Okay
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge1,4,Okay
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge2,3,Too Low
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge3,4,Okay
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge4,4,Okay
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge5,4.5,Too High
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge6,4,Okay
Liaw,SGP,16,230.55,2,103B,1.7,20.4,Judge7,4,Okay
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge1,5,Okay
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge2,5,Okay
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge3,5.5,Too High
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge4,5,Okay
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge5,5,Okay
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge6,5.5,Too High
Liaw,SGP,16,230.55,3,201B,1.6,24,Judge7,5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge1,5.5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge2,5.5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge3,5.5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge4,5.5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge5,5.5,Okay
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge6,6,Too High
Liaw,SGP,16,230.55,4,301B,1.7,28.05,Judge7,5.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge1,3.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge2,3.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge3,4.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge4,3.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge5,4.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge6,4.5,Okay
Liaw,SGP,16,230.55,5,5231D,2.1,25.2,Judge7,4,Okay
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge1,4,Too Low
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge2,5,Okay
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge3,5,Okay
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge4,5,Okay
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge5,5,Okay
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge6,5.5,Too High
Liaw,SGP,16,230.55,6,403C,2.2,33,Judge7,5,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge1,4,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge2,4,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge3,4,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge4,4,Okay
Liaw,SGP,16,230.55,7,203C,2,24,Judge5,4,Okay
